3.7906	3.7824	3.8	3.7751	0.24
3.7816	3.775	3.8007	3.775	0.15
3.7761	3.7795	3.7946	3.7593	-0.08
3.779	3.7744	3.8068	3.7546	0.14
3.7736	3.775	3.7797	3.752	0
3.7737	3.7405	3.7794	3.7402	0.88
3.7407	3.7456	3.7481	3.7288	-0.23
3.7494	3.7199	3.755	3.7199	0.81
3.7193	3.7645	3.7645	3.7178	-1.19
3.7641	3.7692	3.7692	3.7542	-0.12
3.7687	3.7559	3.7717	3.7515	0.32
3.7567	3.7367	3.7588	3.7281	0.52
3.7373	3.7577	3.7644	3.7304	-0.47
3.7551	3.7549	3.7675	3.7346	0.01
3.7546	3.7883	3.7942	3.7496	-1.21
3.8005	3.8076	3.8076	3.8005	-0.18
3.8073	3.816	3.8179	3.7991	-0.39
3.8221	3.8024	3.8386	3.7976	0.55
3.8011	3.8266	3.8293	3.7828	-0.68
3.8272	3.8468	3.8758	3.815	-0.48
3.8456	3.8412	3.8813	3.8182	0.13
3.8405	3.8375	3.8488	3.8086	-0.3
3.852	3.8189	3.852	3.8128	0.85
3.8196	3.8461	3.8728	3.8171	-0.65
3.8445	3.8481	3.859	3.8314	-0.09
3.848	3.8264	3.859	3.8182	0.59
3.8254	3.8216	3.8381	3.8065	0.16
3.8192	3.8313	3.8458	3.8119	-0.52
3.839	3.8387	3.8397	3.8387	0
3.839	3.8603	3.884	3.8376	-0.55
3.8603	3.8899	3.8899	3.8489	-0.72
3.8883	3.8967	3.9245	3.8792	-0.19
3.8958	3.8491	3.9135	3.8479	1.22
3.8487	3.867	3.8675	3.8342	-0.48
3.8672	3.8573	3.8723	3.8293	0.26
3.8571	3.887	3.887	3.842	-0.81
3.8887	3.8763	3.9003	3.8674	0.25
3.8789	3.8806	3.8864	3.8505	-0.02
3.8798	3.8813	3.8878	3.8563	-0.03
3.8811	3.8569	3.9036	3.8357	0.68
3.8548	3.8857	3.8899	3.8485	-0.8
3.8859	3.9233	3.9349	3.8823	-0.94
3.9228	3.9802	3.9988	3.909	-1.48
3.9818	3.9743	3.9931	3.9542	0.18
3.9747	4.0247	4.0408	3.9678	-1.24
4.0247	4.0432	4.0539	4.0101	-0.44
4.0423	4.0134	4.0441	4.0042	0.49
4.0225	4.0426	4.0485	4.0092	-0.44
4.0401	4.0405	4.0717	4.0255	0
4.0403	4.0384	4.053	4.0062	0.03
4.039	4.0966	4.1136	4.0329	-1.41
4.0968	4.1014	4.1217	4.0774	-0.08
4.0999	4.048	4.1129	4.0472	1.31
4.0469	4.0014	4.0542	3.9933	1.13
4.0017	3.9765	4.0218	3.9735	0.67
3.9751	3.9926	3.9952	3.9661	-0.47
3.9939	3.9771	4.0057	3.9733	0.93
3.9572	3.947	3.9736	3.9363	0.27
3.9466	3.9283	3.9818	3.9283	0.46
3.9285	3.9708	3.9781	3.9251	-1.07
3.971	3.971	4.0006	3.964	0.04
3.9695	3.9386	3.9754	3.9386	0.79
3.9382	3.9669	3.9684	3.9304	-0.7
3.9661	3.9198	3.9722	3.9181	1.17
3.9202	3.9201	3.922	3.9182	-0.03
3.9215	3.9453	3.9573	3.9127	-0.61
3.9456	3.9304	3.9466	3.9214	0.41
3.9293	3.9505	3.9758	3.9194	-0.63
3.9542	3.9918	4.0071	3.9467	-0.96
3.9927	3.9204	3.9942	3.9185	1.83
3.9211	3.937	3.9648	3.9131	-0.39
3.9365	3.9268	3.9394	3.9127	0.23
3.9275	3.9275	3.9275	3.9275	0
3.9274	3.9409	3.9522	3.9047	-0.27
3.9382	3.9052	3.9477	3.8859	0.88
3.904	3.873	3.9085	3.8687	0.82
3.8723	3.8811	3.8908	3.8588	-0.25
3.8819	3.8584	3.908	3.8575	0.61
3.8582	3.8264	3.8636	3.8264	0.87
3.8251	3.8511	3.8542	3.8144	-0.67
3.851	3.85	3.8649	3.8462	0.04
3.8495	3.872	3.8773	3.8415	-0.62
3.8735	3.8589	3.8766	3.8415	0.38
3.859	3.8708	3.8876	3.8472	-0.28
3.87	3.8538	3.8824	3.8327	0.42
3.8537	3.8523	3.88	3.8483	0.05
3.8518	3.8897	3.8932	3.8492	-1.86
3.9247	3.9016	3.9347	3.8679	0.61
3.901	3.9927	4.0159	3.8982	-2.32
3.9935	3.8739	4.0019	3.8725	3
3.8773	3.8529	3.8794	3.8333	0.59
3.8544	3.9047	3.9374	3.8438	-1.35
3.9071	3.7928	3.9169	3.7928	3.01
3.793	3.7761	3.8382	3.7639	0.44
3.7763	3.7921	3.7994	3.7386	-0.34
3.7891	3.7912	3.8001	3.7647	-0.06
3.7915	3.8161	3.8277	3.7832	-0.6
3.8144	3.8453	3.8725	3.8081	-0.78
3.8443	3.8157	3.8556	3.8142	0.78
3.8147	3.8113	3.8352	3.7995	0.09
3.8114	3.8399	3.8445	3.8009	-0.75
3.8403	3.8678	3.8685	3.8342	-0.69
3.8668	3.8708	3.9032	3.8493	-0.09
3.8704	3.8405	3.9028	3.8159	0.79
3.8401	3.7763	3.8451	3.7746	1.71
3.7755	3.7755	3.7755	3.7755	0
3.7755	3.7742	3.7755	3.7742	0.01
3.7752	3.7511	3.7957	3.7456	0.63
3.7514	3.7258	3.7592	3.7171	0.61
3.7287	3.7444	3.7478	3.7217	-0.54
3.7489	3.7519	3.7666	3.7378	-0.09
3.7521	3.7468	3.7523	3.7193	0.1
3.7485	3.7683	3.7683	3.7262	-0.56
3.7696	3.7256	3.7721	3.7149	1.12
3.7277	3.7243	3.7372	3.69	0.12
3.7231	3.7334	3.7449	3.7029	-0.33
3.7353	3.7012	3.7422	3.7012	0.93
3.7008	3.7203	3.7264	3.6983	-0.6
3.7233	3.7514	3.7952	3.7137	-0.83
3.7544	3.7104	3.7619	3.7104	1.2
3.7098	3.7437	3747	3.7021	-1.27
3.7577	3.7312	3.7747	3.7274	0.76
3.7292	3.7195	3.7477	3.7027	0.34
3.7167	3.6996	3.7375	3.699	0.5
3.6983	3.6696	3.7161	3.6672	0.78
3.6698	3.6637	3.6846	3.661	0.03
3.6687	3.6597	3.6877	3.6592	0.25
3.6597	3.6455	3.6822	3.6376	0.43
3.644	3.6865	3.6865	3.6358	-1.11
3.685	3.7205	3.7321	3.6741	-0.95
3.7202	3.7617	3.7648	3.715	-1.11
3.7619	3.778	3.7878	3.75	-0.24
3.7708	3.7713	3.7713	3.7708	-0.07
3.7733	3.7746	3.7955	3.7381	0.19
3.7663	3.7943	3.8134	3.7561	-1.28
3.8152	3.7545	3.8173	3.7457	1.6
3.755	3.7609	3.7811	3.7541	0.09
3.7517	3.748	3.7743	3.7285	0.03
3.7504	3.7329	3.7744	3.7262	0.37
3.7366	3.7151	3.7381	3.7084	0.52
3.7172	3.7024	3.7325	3.6947	0.49
3.6991	3.7121	3.7357	3.6846	-0.33
3.7113	3.6943	3.73	3.6913	0.02
3.7105	3.6807	3.7249	3.6746	0.81
3.6807	3.7138	3.7155	3.6743	-0.88
3.7133	3.7373	3.7412	3.7034	-0.6
3.7356	3.7139	3.7384	3.6898	0.54
3.7155	3.7593	3.785	3.7088	-1.09
3.7565	3.796	3.8074	3.7376	-0.88
3.79	3.8786	3.8971	3.7828	-2.35
3.8813	3.8813	3.8813	3.8813	0
