50	3.840300	-0.690000	-5.171165	-3.183629
49	3.866800	-0.090000	-4.271699	-6.031152
48	3.870400	0.790000	0.328733	0.284235
47	3.840100	1.710000	5.293504	6.284687
46	3.775500	0.000000	10.696740	8.604678
45	3.775500	0.010000	-1.925340	-0.997229
44	3.775200	0.630000	1.324173	-0.845986
43	3.751400	0.610000	4.692384	2.581024
42	3.728700	-0.540000	3.277617	2.184288
41	3.748900	-0.090000	-3.734243	-4.613886
40	3.752100	0.100000	-0.812950	-0.530624
39	3.748500	-0.560000	0.291085	2.293223
38	3.769600	1.120000	-3.537183	-6.005713
37	3.727700	0.120000	7.379746	5.923870
36	3.723100	-0.330000	0.347052	-0.213779
35	3.735300	0.930000	-1.056268	-1.983994
34	3.700800	-0.600000	4.697406	6.233606
33	3.723300	-0.830000	-4.970019	-2.637419
32	3.754400	1.200000	-3.955629	-4.373250
31	3.709800	-1.270000	6.714129	7.066834
30	3.757700	0.760000	-7.750936	-6.919793
29	3.729200	0.340000	4.852670	2.851962
28	3.716700	0.500000	2.419216	2.091435
27	3.698300	0.780000	5.003603	1.552024
26	3.669800	0.030000	5.359744	4.539270
25	3.668700	0.250000	-1.831578	0.468964
24	3.659700	0.430000	3.226942	1.803206
23	3.644000	-1.110000	1.297981	2.684057
22	3.685000	-0.950000	-7.795796	-6.869222
21	3.720200	-1.110000	-5.498892	-3.953447
20	3.761900	-0.240000	-6.052278	-6.727133
19	3.770800	-0.070000	-1.206272	-1.173281
18	3.773300	0.190000	-0.536777	3.318687
17	3.766300	-1.280000	1.733420	3.728384
16	3.815200	1.600000	-9.530913	-7.219731
15	3.755000	0.090000	9.509303	7.995846
14	3.751700	0.030000	1.050375	2.283918
13	3.750400	0.370000	-0.901917	-0.444670
12	3.736600	0.520000	3.739731	2.519534
11	3.717200	0.490000	1.329707	1.308124
10	3.699100	-0.330000	2.341101	3.601850
9	3.711300	0.020000	-3.773098	-2.650614
8	3.710500	0.810000	-0.808362	-1.030014
7	3.680700	-0.880000	3.865680	5.421721
6	3.713300	-0.600000	-5.686544	-3.502663
5	3.735600	0.540000	-3.216385	-4.743305
4	3.715500	-1.090000	3.329827	3.751842
3	3.756500	-0.880000	-6.445413	-4.838436
2	3.790000	-2.350000	-4.991399	-6.700662
1	3.881300	0.000000	-17.079098	-12.746302
