5.852202	1.250308	2.822563	1.262624
5.855072	1.250344	2.820053	1.263514
5.857933	1.250382	2.820765	1.263261
5.860786	1.250419	2.821244	1.263092
5.863631	1.250455	2.826592	1.261197
5.866468	1.250485	2.823612	1.262253
5.869297	1.250519	2.827624	1.260833
5.872118	1.250548	2.826390	1.261269
5.874931	1.250578	2.825102	1.261725
5.877736	1.250610	2.823135	1.262421
5.880533	1.250643	2.819677	1.263647
5.883322	1.250679	2.819526	1.263701
5.886104	1.250716	2.816980	1.264604
5.888878	1.250755	2.814255	1.265572
5.891644	1.250796	2.813444	1.265860
5.894403	1.250838	2.812054	1.266354
5.897154	1.250881	2.817490	1.264423
5.899897	1.250918	2.815226	1.265227
5.902633	1.250957	2.819070	1.263863
5.905362	1.250993	2.817505	1.264418
5.908083	1.251029	2.813676	1.265777
5.910797	1.251070	2.818829	1.263948
5.913503	1.251105	2.815897	1.264988
5.916202	1.251142	2.812105	1.266336
5.918894	1.251184	2.812288	1.266271
5.921578	1.251224	2.814182	1.265598
5.924256	1.251263	2.810993	1.266732
5.926926	1.251305	2.815572	1.265104
5.929589	1.251342	2.822580	1.262618
5.932245	1.251372	2.820092	1.263500
5.934894	1.251404	2.819482	1.263716
5.937536	1.251437	2.817960	1.264256
5.940171	1.251471	2.815403	1.265164
5.942799	1.251507	2.811938	1.266396
5.945421	1.251546	2.808418	1.267648
5.948035	1.251588	2.805070	1.268841
5.950643	1.251634	2.805089	1.268834
5.953243	1.251679	2.807548	1.267958
5.955837	1.251721	2.805312	1.268755
5.958425	1.251766	2.811276	1.266631
5.961005	1.251804	2.809200	1.267370
5.963579	1.251845	2.809556	1.267243
5.966147	1.251884	2.808689	1.267551
5.968708	1.251925	2.815376	1.265174
5.971262	1.251959	2.817376	1.264463
5.973810	1.251991	2.813798	1.265734
5.976351	1.252026	2.814921	1.265335
5.978886	1.252060	2.811872	1.266419
5.981414	1.252096	2.810435	1.266930
5.983936	1.252134	2.815155	1.265252
5.986452	1.252167	2.818531	1.264054
5.988961	1.252197	2.818628	1.264019
5.991465	1.252227	2.815712	1.265054
5.993961	1.252259	2.815705	1.265057
5.996452	1.252291	2.815496	1.265131
5.998937	1.252323	2.812450	1.266214
6.001415	1.252358	2.817530	1.264409
6.003887	1.252388	2.819126	1.263843
6.006353	1.252416	2.819565	1.263687
6.008813	1.252444	2.816263	1.264859
6.011267	1.252475	2.812813	1.266084
6.013715	1.252508	2.809487	1.267267
6.016157	1.252544	2.807419	1.268004
6.018593	1.252582	2.804691	1.268976
6.021023	1.252622	2.811056	1.266709
6.023448	1.252657	2.813723	1.265761
6.025866	1.252689	2.811798	1.266445
6.028279	1.252722	2.811439	1.266573
6.030685	1.252755	2.818392	1.264103
6.033086	1.252783	2.815014	1.265302
6.035481	1.252813	2.814442	1.265505
6.037871	1.252843	2.812491	1.266199
6.040255	1.252875	2.810648	1.266854
6.042633	1.252909	2.807310	1.268043
6.045005	1.252945	2.807051	1.268135
6.047372	1.252981	2.803778	1.269302
6.049733	1.253020	2.800546	1.270455
6.052089	1.253061	2.805400	1.268723
6.054439	1.253098	2.809443	1.267283
6.056784	1.253132	2.808391	1.267658
